manufacturer,permit_number,vin_number,total_disengagements,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,July 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,total_miles
WAYMO LLC,AVT003,SADHW2S14M1615996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S10M1615879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.3,3088.3,2759.2,1054.5,1220.4,8430.7
WAYMO LLC,AVT003,SADHW2S18M1616021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2,463.3,513.0,1904.9,1157.3,4303.7
WAYMO LLC,AVT003,SADHW2S12M1615897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.1,1982.6,2993.0,2347.6,9399.3
WAYMO LLC,AVT003,SADHW2S10M1615770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2,317.1,2101.7,1026.1,3764.1
WAYMO LLC,AVT003,SADHW2S10M1615560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.8,1873.9,2265.5,342.1,5219.3
WAYMO LLC,AVT003,SADHW2S16M1615546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S19M1615539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.1,2750.0,2751.5,2472.6,2543.8,11402.0
WAYMO LLC,AVT003,SADHW2S18M1615239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S11M1616118,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6,720.8,2034.3,1023.8,3902.5
WAYMO LLC,AVT003,SADHW2S18M1615922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.3,2352.1,3070.6,2322.8,2585.5,10977.3
WAYMO LLC,AVT003,SADHW2S17M1615555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,180.7,0.0,0.0,0.0,840.7
WAYMO LLC,AVT003,SADHW2S1XM1615243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,455.3,128.2,1938.2,1971.1,4496.7
WAYMO LLC,AVT003,SADHW2S17M1615930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,270.0
WAYMO LLC,AVT003,SADHW2S19M1615220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3,121.9,0.0,0.0,0.0,238.2
WAYMO LLC,AVT003,SADHW2S18M1615919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.1,1590.8,1015.5,2784.4
WAYMO LLC,AVT003,SADHW2S1XM1615937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,467.5,1706.5,1781.4,3964.2
WAYMO LLC,AVT003,SADHW2S19M1616108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.8,2086.0,2656.5,1636.6,2285.3,9384.2
WAYMO LLC,AVT003,SADHW2S16M1615871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.6,985.0,0.0,0.0,1716.6
WAYMO LLC,AVT003,SADHW2S15M1616140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,607.4,327.0,1665.4,1584.7,4244.4
WAYMO LLC,AVT003,SADHW2S18M1615208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1562.6,419.2,2740.5,0.0,4728.9
WAYMO LLC,AVT003,SADHW2S17M1615684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,523.6,304.5,569.6,110.0,2282.7
WAYMO LLC,AVT003,SADHW2S10M1615963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.9,2416.3,2798.7,2483.1,1125.5,9184.5
WAYMO LLC,AVT003,SADHW2S15M1616218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,213.7,304.1,2532.4,1707.8,4964.0
WAYMO LLC,AVT003,SADHW2S19M1615914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.3,2869.1,3077.5,2222.5,9022.4
WAYMO LLC,AVT003,SADHW2S12M1616001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.4,2649.3,3167.7
WAYMO LLC,AVT003,SADHW2S15M1616509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S1XM1616232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.7,2751.3,3207.1,3323.3,10461.4
WAYMO LLC,AVT003,SADHW2S16M1615577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,410.1,3149.2,2616.8,6371.1
WAYMO LLC,AVT003,SADHW2S12M1615947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.9,313.0,1934.9,586.8,3279.6
WAYMO LLC,AVT003,SADHW2S10M1615977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.2,0.0,0.0,0.0,342.2
WAYMO LLC,AVT003,SADHW2S12M1616015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5,37.0,0.0,0.0,200.5
WAYMO LLC,AVT003,SADHW2S16M1615742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,26.6
WAYMO LLC,AVT003,SADHW2S19M1616786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S19M1616805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S13M1616668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,124.6
WAYMO LLC,AVT003,SADHW2S17M1616740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.6,1448.3,1551.9
WAYMO LLC,AVT003,SADHW2S12M1616158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.3,2799.1,2817.4,3344.1,9596.9
WAYMO LLC,AVT003,SADHW2S11M1615258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.5,458.2,2969.1,1833.2,6136.0
WAYMO LLC,AVT003,SADHW2S14M1616680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S17M1616656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,727.2,2984.3,4091.5
WAYMO LLC,AVT003,SADHW2S12M1616600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.1,514.2,1352.5,1801.1,3942.9
WAYMO LLC,AVT003,SADHW2S12M1616662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.2,387.3,1658.5,1459.9,4276.9
WAYMO LLC,AVT003,SADHW2S11M1616779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4,376.1,2170.7,2840.2
WAYMO LLC,AVT003,SADHW2S11M1616748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.6,1289.4,2659.2,4182.2
WAYMO LLC,AVT003,SADHW2S18M1616178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7
WAYMO LLC,AVT003,SADHW2S10M1616692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.9,0.0,89.7,2410.2,3483.8
WAYMO LLC,AVT003,SADHW2S13M1616587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1425.9,1994.3,3620.2
WAYMO LLC,AVT003,SADHW2S16M1615790,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.8,1552.9,798.5,2603.2
WAYMO LLC,AVT003,SADHW2S11M1616698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.3,1382.0,449.3,2231.6
WAYMO LLC,AVT003,SADHW2S1XM1616733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.2,1563.4,2667.1,4733.7
WAYMO LLC,AVT003,SADHW2S10M1616644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.4,1132.2,3008.6,4550.2
WAYMO LLC,AVT003,SADHW2S15M1616638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.1,1031.2,494.6,1960.9
WAYMO LLC,AVT003,SADHW2S19M1616755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,1752.3,3128.7,4961.2
WAYMO LLC,AVT003,SADHW2S15M1616719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,1745.1,1172.4,3017.7
WAYMO LLC,AVT003,SADHW2S14M1616565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.3,1536.5,1095.5,2863.3
WAYMO LLC,AVT003,SADHW2S16M1616972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.2,1923.9,1500.8,3643.9
WAYMO LLC,AVT003,SADHW2S14M1616632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,13.3
WAYMO LLC,AVT003,SADHW2S16M1616650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1308.3,965.2,2440.5
WAYMO LLC,AVT003,SADHW2S14M1616341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7,1064.6,1365.5,1048.2,3593.0
WAYMO LLC,AVT003,SADHW2S14M1616985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.9,1428.3,2533.7,4367.9
WAYMO LLC,AVT003,SADHW2S1XM1616537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S14M1616792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.2,1924.3,2993.7,5278.2
WAYMO LLC,AVT003,SADHW2S11M1616376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S10M1616773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.3,1907.5,2022.6,4136.4
WAYMO LLC,AVT003,SADHW2S19M1616853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.4,1671.0,923.0,2838.4
WAYMO LLC,AVT003,SADHW2S12M1616726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,810.7,841.8,1721.3
WAYMO LLC,AVT003,SADHW2S13M1616542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,1908.4,1115.5,3235.9
WAYMO LLC,AVT003,SADHW2S17M1616527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,1265.8,2528.0,4069.8
WAYMO LLC,AVT003,SADHW2S11M1616572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.5,890.0,868.4,2122.9
WAYMO LLC,AVT003,SADHW2S17M1616799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2,408.5,1567.4,1185.7,3264.8
WAYMO LLC,AVT003,SADHW2S17M1616916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.6,913.6,1717.2
WAYMO LLC,AVT003,SADHW2S10M1616501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.4,1720.4,1101.0,3142.8
WAYMO LLC,AVT003,SADHW2S10M1616448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S13M1616492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.3,2794.4,4081.7
WAYMO LLC,AVT003,SADHW2S10M1616613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.3,362.2,782.5
WAYMO LLC,AVT003,SADHW2S14M1616761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4,103.1,1481.4,1740.9
WAYMO LLC,AVT003,SADHW2S18M1616603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.7,1621.9,2125.6
WAYMO LLC,AVT003,SADHW2S11M1616880,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,813.3,1947.3,2854.2
WAYMO LLC,AVT003,SADHW2S1XM1616392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.2,840.0,2427.2
WAYMO LLC,AVT003,SADHW2S12M1616385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1907.3,2936.3
WAYMO LLC,AVT003,SADHW2S18M1616441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.4,923.4,1502.8
WAYMO LLC,AVT003,SADHW2S15M1616557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.5,1946.8,1404.3,3671.6
WAYMO LLC,AVT003,SADHW2S10M1616577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.7,1412.9,2209.6
WAYMO LLC,AVT003,SADHW2S19M1616626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3,955.1,1113.4
WAYMO LLC,AVT003,SADHW2S12M1616824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,1236.8,1302.6
WAYMO LLC,AVT003,SADHW2S12M1616581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S14M1616811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.3,1685.3,210.8,2176.4
WAYMO LLC,AVT003,SADHW2S19M1616674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.9,1754.4,2729.3
WAYMO LLC,AVT003,SADHW2S19M1616402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,93.8
WAYMO LLC,AVT003,SADHW2S15M1616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.3,1024.9,2037.2
WAYMO LLC,AVT003,SADHW2S12M1616712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4,1278.4,1382.8
WAYMO LLC,AVT003,SADHW2S13M1616427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,1984.9,2227.9,4302.9
WAYMO LLC,AVT003,SADHW2S1XM1616411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.4,1382.1,1981.6,3734.1
WAYMO LLC,AVT003,SADHW2S19M1616609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.1,1661.0,2001.1
WAYMO LLC,AVT003,SADHW2S1XM1616893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.1,772.9,1679.0
WAYMO LLC,AVT003,SADHW2S17M1616950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.5,1928.6,3176.1
WAYMO LLC,AVT003,SADHW2S19M1616481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.8,1597.8,864.3,2712.9
WAYMO LLC,AVT003,SADHW2S11M1616619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.7,103.7
WAYMO LLC,AVT003,SADHW2S16M1616549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.2,1676.5,652.5,2546.2
WAYMO LLC,AVT003,SADHW2S16M1616471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.3,733.1,1901.4
WAYMO LLC,AVT003,SADHW2S12M1616421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.1,439.1
WAYMO LLC,AVT003,SADHW2S15M1616560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.8,1771.7,2057.5
WAYMO LLC,AVT003,SADHW2S10M1616837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.3,675.5,855.8
WAYMO LLC,AVT003,SADHW2S18M1616939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.7,127.7
WAYMO LLC,AVT003,SADHW2S18M1616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.4,643.4
WAYMO LLC,AVT003,SADHW2S16M1616860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.4,2241.9,2491.3
WAYMO LLC,AVT003,SADHW2S15M1616462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.7,2061.0,2237.7
WAYMO LLC,AVT003,SADHW2S15M1615277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.8,1736.4,2155.2
WAYMO LLC,AVT003,SADHW2S15M1616686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.9,112.9
WAYMO LLC,AVT003,SADHW2S17M1616818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.7,1134.0,1461.7
WAYMO LLC,AVT003,SADHW2S17M1616592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.9,670.2,956.1
WAYMO LLC,AVT003,SADHW2S15M1616767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.2,1143.7,1477.9
WAYMO LLC,AVT003,SADHW2S14M1615190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.3,1287.5,1718.8
WAYMO LLC,AVT003,SADHW2S14M1616517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.7,1431.7,1624.4
WAYMO LLC,AVT003,SADHW2S18M1616844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S1XM1616831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,795.0,935.5
WAYMO LLC,AVT003,SADHW2S13M1616928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.4,1785.6,2229.0
WAYMO LLC,AVT003,SADHW2S1XM1616960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.2,822.2
WAYMO LLC,AVT003,SADHW2S18M1617007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.5,982.5
WAYMO LLC,AVT003,SADHW2S19M1616870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.1,1561.3,1763.4
WAYMO LLC,AVT003,SADHW2S19M1617064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1,563.0,719.1
WAYMO LLC,AVT003,SADHW2S14M1617036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.9,940.6,1338.5
WAYMO LLC,AVT003,SADHW2S18M1617024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9,2104.6,2302.5
WAYMO LLC,AVT003,SADHW2S10M1617051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.1,2057.5,2408.6
WAYMO LLC,AVT003,SADHW2S11M1616992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.2,971.4,1285.6
WAYMO LLC,AVT003,SADHW2S19M1617078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,751.0
WAYMO LLC,AVT003,SADHW2S18M1617122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,2707.4,2736.0
WAYMO LLC,AVT003,SADHW2S19M1617016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,139.9,182.7
WAYMO LLC,AVT003,SADHW2S15M1616705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6,487.2,754.8
WAYMO LLC,AVT003,SADHW2S19M1617484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S15M1617532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.8,1340.8
WAYMO LLC,AVT003,SADHW2S14M1617523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.5,1126.5
WAYMO LLC,AVT003,SADHW2S18M1617394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.5,986.8,1318.3
WAYMO LLC,AVT003,SADHW2S11M1617365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9
WAYMO LLC,AVT003,SADHW2S12M1617309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,919.5,978.8
WAYMO LLC,AVT003,SADHW2S14M1617537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,1409.9,1714.9
WAYMO LLC,AVT003,SADHW2S15M1617515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.9,1354.8,1740.7
WAYMO LLC,AVT003,SADHW2S11M1617298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.2,1149.2
WAYMO LLC,AVT003,SADHW2S13M1617528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1912.0,1921.1
WAYMO LLC,AVT003,SADHW2S15M1617403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.8,1538.3,2334.1
WAYMO LLC,AVT003,SADHW2S19M1617422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,951.1,1025.8
WAYMO LLC,AVT003,SADHW2S10M1617342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.1,570.1
WAYMO LLC,AVT003,SADHW2S19M1617520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.2,213.2
WAYMO LLC,AVT003,SADHW2S13M1617450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.1,1498.1
WAYMO LLC,AVT003,SADHW2S18M1617430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3,1138.3,1480.6
WAYMO LLC,AVT003,SADHW2S16M1617510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1249.1,1408.1
WAYMO LLC,AVT003,SADHW2S1XM1617350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,1344.7,1390.4
WAYMO LLC,AVT003,SADHW2S19M1617288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,1062.5,1147.0
WAYMO LLC,AVT003,SADHW2S1XM1617414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7,1308.2,1935.9
WAYMO LLC,AVT003,SADHW2S18M1617377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S19M1615864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.3,1408.6,1716.9
WAYMO LLC,AVT003,SADHW2S10M1617647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.1,623.1
WAYMO LLC,AVT003,SADHW2S16M1617569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,1244.7,1293.2
WAYMO LLC,AVT003,SADHW2S19M1617579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S15M1617238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.4,701.4
WAYMO LLC,AVT003,SADHW2S14M1617473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1543.9,1551.8
WAYMO LLC,AVT003,SADHW2S13M1617464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,1244.2,1333.4
WAYMO LLC,AVT003,SADHW2S19M1617565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.6,1578.6
WAYMO LLC,AVT003,SADHW2S1XM1617199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,1106.0
WAYMO LLC,AVT003,SADHW2S17M1617385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.6,214.6
WAYMO LLC,AVT003,SADHW2S10M1617583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.8,393.8
WAYMO LLC,AVT003,SADHW2S19M1617615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.3,428.3
WAYMO LLC,AVT003,SADHW2S1XM1617588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.6,724.6
WAYMO LLC,AVT003,SADHW2S10M1617258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.3,537.3
